(-28.01, 28.85), (255, 255, 255)
(-48.11, 18.99), (255, 255, 255)
(-25.43, 32.69), (255, 255, 255)
(-26.68, 14.49), (255, 255, 255)
(-38.16, 38.21), (255, 255, 255)
(-45.93, 11.06), (255, 255, 255)
(-45.77, 36.36), (255, 255, 255)
(-25.75, 21.08), (255, 255, 255)
(-21.46, 23.9), (255, 255, 255)
(-52.78, 17.92), (255, 255, 255)
(-40.03, 12.01), (255, 255, 255)
(-33.3, 1.89), (255, 255, 255)
(-50.39, 17.85), (255, 255, 255)
(-21.64, 25.94), (255, 255, 255)
(-32.47, 20.01), (255, 255, 255)
(-27.52, 35.34), (255, 255, 255)
(-33.79, 26.05), (255, 255, 255)
(-19.14, 13.52), (255, 255, 255)
(-41.61, 21.88), (255, 255, 255)
(-34.53, 24.67), (255, 255, 255)
(-45.39, 15.52), (255, 255, 255)
(-53.21, 34.79), (255, 255, 255)
(-47.05, 22.48), (255, 255, 255)
(-46.14, 3.06), (255, 255, 255)
(-37.79, 36.28), (255, 255, 255)
(-28.97, 4.89), (255, 255, 255)
(-53.45, 11.06), (255, 255, 255)
(-40.72, 3.22), (255, 255, 255)
(-32.06, 26.5), (255, 255, 255)
(-30.55, 10.63), (255, 255, 255)
(-24.66, 37.27), (255, 255, 255)
(-33.44, 28.81), (255, 255, 255)
(-34.4, 32.66), (255, 255, 255)
(-44.29, 9.86), (255, 255, 255)
(-39.76, 14.44), (255, 255, 255)
(-23.69, 34.49), (255, 255, 255)
(31.54, 25.83), (255, 255, 255)
(13.57, 42.26), (255, 255, 255)
(49.96, 24.25), (255, 255, 255)
(22.63, 23.32), (255, 255, 255)
(39.64, 31.91), (255, 255, 255)
(46.73, 32.71), (255, 255, 255)
(21.99, 28.77), (255, 255, 255)
(34.86, 39.6), (255, 255, 255)
(30.03, 15.24), (255, 255, 255)
(13.71, 42.08), (255, 255, 255)
(29.24, 22.67), (255, 255, 255)
(11.02, 15.14), (255, 255, 255)
(28.29, 29.22), (255, 255, 255)
(38.33, 21.16), (255, 255, 255)
(13.85, 18.15), (255, 255, 255)
(16.44, 36.39), (255, 255, 255)
(49.05, 18.84), (255, 255, 255)
(37.09, 4.87), (255, 255, 255)
(19.18, 20.03), (255, 255, 255)
(37.52, 22.44), (255, 255, 255)
(48.18, 33.52), (255, 255, 255)
(37.66, 24.77), (255, 255, 255)
(48.41, 31.74), (255, 255, 255)
(29.97, 29.31), (255, 255, 255)
(26.55, 17.04), (255, 255, 255)
(47.45, 20.71), (255, 255, 255)
(34.24, 19.06), (255, 255, 255)
(41.84, 45.21), (255, 255, 255)
(7.29, 28.9), (255, 255, 255)
(40.54, 44.28), (255, 255, 255)
(28.84, 14.53), (255, 255, 255)
(14.0, 14.87), (255, 255, 255)
(28.48, 30.47), (255, 255, 255)
(31.8, 27.94), (255, 255, 255)
(7.48, 21.21), (255, 255, 255)
(35.01, 48.46), (255, 255, 255)
(14.05, 28.09), (255, 255, 255)
(16.24, 7.03), (255, 255, 255)
(27.75, 16.5), (255, 255, 255)
(36.81, 19.01), (255, 255, 255)
(42.52, 8.3), (255, 255, 255)
(41.62, 7.6), (255, 255, 255)
(28.41, 37.16), (255, 255, 255)
(36.66, 32.42), (255, 255, 255)
(18.2, 28.03), (255, 255, 255)
(35.45, 33.14), (255, 255, 255)
(28.92, 38.97), (255, 255, 255)
(49.63, 16.27), (255, 255, 255)
(11.98, 16.43), (255, 255, 255)
(42.31, 13.25), (255, 255, 255)
(39.89, 19.14), (255, 255, 255)
(41.27, 22.42), (255, 255, 255)
(42.05, 41.82), (255, 255, 255)
(32.99, 33.71), (255, 255, 255)
(46.45, 34.18), (255, 255, 255)
(49.55, 23.21), (255, 255, 255)
(41.53, 11.34), (255, 255, 255)
(29.62, 14.96), (255, 255, 255)
(17.99, 35.74), (255, 255, 255)
(36.87, 44.31), (255, 255, 255)
(29.65, 8.71), (255, 255, 255)
(7.78, 17.17), (255, 255, 255)
(15.47, 13.62), (255, 255, 255)
(43.35, 20.75), (255, 255, 255)
(19.23, 46.48), (255, 255, 255)
(16.22, 16.09), (255, 255, 255)
(46.54, 40.81), (255, 255, 255)
(19.96, 30.48), (255, 255, 255)
(33.57, 12.33), (255, 255, 255)
(31.59, 39.34), (255, 255, 255)
(40.2, 45.47), (255, 255, 255)
(42.48, 34.92), (255, 255, 255)
(39.51, 41.13), (255, 255, 255)
(21.55, 33.22), (255, 255, 255)
(29.62, 3.91), (255, 255, 255)
(39.01, 10.07), (255, 255, 255)
(14.23, 18.14), (255, 255, 255)
(15.68, 16.3), (255, 255, 255)
(26.75, 7.43), (255, 255, 255)
(30.4, 3.22), (255, 255, 255)
(32.66, 44.37), (255, 255, 255)
(19.4, 29.9), (255, 255, 255)
(46.5, 16.41), (255, 255, 255)
(7.43, 31.92), (255, 255, 255)
(28.53, 28.92), (255, 255, 255)
(41.29, 25.69), (255, 255, 255)
(31.08, 48.58), (255, 255, 255)
(19.83, 27.6), (255, 255, 255)
(34.68, 25.98), (255, 255, 255)
(28.46, 16.77), (255, 255, 255)
(-0.65, -8.98), (255, 255, 255)
(-0.93, -36.31), (255, 255, 255)
(-4.22, -23.5), (255, 255, 255)
(21.14, -44.77), (255, 255, 255)
(28.18, -22.17), (255, 255, 255)
(3.55, -23.62), (255, 255, 255)
(19.36, -16.47), (255, 255, 255)
(11.76, -37.56), (255, 255, 255)
(4.51, -20.99), (255, 255, 255)
(-7.75, -18.92), (255, 255, 255)
(-7.71, -18.54), (255, 255, 255)
(32.24, -29.18), (255, 255, 255)
(22.31, -40.15), (255, 255, 255)
(10.25, -32.04), (255, 255, 255)
(3.28, -14.04), (255, 255, 255)
(10.44, -43.83), (255, 255, 255)
(14.52, -27.62), (255, 255, 255)
(18.3, -30.21), (255, 255, 255)
(18.31, -40.26), (255, 255, 255)
(-1.5, -30.97), (255, 255, 255)
(28.42, -33.03), (255, 255, 255)
(32.0, -24.04), (255, 255, 255)
(6.88, -46.8), (255, 255, 255)
(26.89, -14.18), (255, 255, 255)
(23.22, -15.83), (255, 255, 255)
(21.8, -37.69), (255, 255, 255)
(4.24, -41.14), (255, 255, 255)
(12.35, -13.79), (255, 255, 255)
(-1.07, -25.4), (255, 255, 255)
(15.03, -29.29), (255, 255, 255)
(-3.06, -41.99), (255, 255, 255)
(16.55, -15.57), (255, 255, 255)
(14.36, -24.9), (255, 255, 255)
(23.88, -6.77), (255, 255, 255)
(17.83, -8.2), (255, 255, 255)
(-1.89, -17.81), (255, 255, 255)
(-1.21, -38.63), (255, 255, 255)
(8.51, -15.78), (255, 255, 255)
(16.08, -34.24), (255, 255, 255)
(26.17, -33.51), (255, 255, 255)
(2.29, -12.04), (255, 255, 255)
(26.8, -34.83), (255, 255, 255)
(35.39, -22.07), (255, 255, 255)
(1.13, -43.63), (255, 255, 255)
(22.42, -30.54), (255, 255, 255)
(17.03, -23.38), (255, 255, 255)
(22.06, -9.1), (255, 255, 255)
(20.81, -10.64), (255, 255, 255)
(21.77, -13.71), (255, 255, 255)
(26.55, -31.19), (255, 255, 255)
(18.33, -42.12), (255, 255, 255)
(21.46, -45.95), (255, 255, 255)
(21.74, -29.6), (255, 255, 255)
(26.52, -29.64), (255, 255, 255)
(8.51, -45.41), (255, 255, 255)
(26.43, -10.99), (255, 255, 255)
(23.35, -34.72), (255, 255, 255)
(5.19, -21.13), (255, 255, 255)
(9.9, -24.04), (255, 255, 255)
(31.21, -19.75), (255, 255, 255)
(11.95, -15.51), (255, 255, 255)
(-5.01, -18.03), (255, 255, 255)
(0.13, -14.44), (255, 255, 255)
(0.86, -23.03), (255, 255, 255)
(3.01, -36.8), (255, 255, 255)
(28.78, -31.27), (255, 255, 255)
(-2.18, -41.15), (255, 255, 255)
(1.63, -20.59), (255, 255, 255)
(-2.98, -11.06), (255, 255, 255)
(1.48, -31.87), (255, 255, 255)
(17.41, -19.77), (255, 255, 255)
(27.08, -13.34), (255, 255, 255)
(30.28, -29.08), (255, 255, 255)
(18.23, -30.78), (255, 255, 255)
(25.11, -36.44), (255, 255, 255)
(14.89, -26.04), (255, 255, 255)
(11.59, -48.63), (255, 255, 255)
(0.21, -32.97), (255, 255, 255)
(-4.86, -28.07), (255, 255, 255)
(6.1, -19.59), (255, 255, 255)
(24.46, -17.89), (255, 255, 255)
(8.91, -31.31), (255, 255, 255)
(0.96, -31.19), (255, 255, 255)
(-0.95, -34.39), (255, 255, 255)
(26.59, -25.07), (255, 255, 255)
(-9.3, -30.38), (255, 255, 255)
(11.42, -33.34), (255, 255, 255)
(3.82, -35.36), (255, 255, 255)
(3.52, -13.64), (255, 255, 255)
(34.75, -26.16), (255, 255, 255)
(56.96, 28.9), (255, 255, 255)
(40.89, 10.79), (255, 255, 255)
(57.34, -4.8), (255, 255, 255)
(58.07, 6.27), (255, 255, 255)
(38.39, 13.54), (255, 255, 255)
(54.79, 33.23), (255, 255, 255)
(59.32, 34.26), (255, 255, 255)
(40.63, 22.79), (255, 255, 255)
(52.9, 25.21), (255, 255, 255)
(59.24, 11.96), (255, 255, 255)
(45.66, 31.12), (255, 255, 255)
(38.48, 7.82), (255, 255, 255)
(53.32, 20.16), (255, 255, 255)
(52.06, 5.92), (255, 255, 255)
(57.31, 17.45), (255, 255, 255)
(35.29, 4.38), (255, 255, 255)
(48.95, 33.35), (255, 255, 255)
(43.7, 5.94), (255, 255, 255)
(56.53, -7.53), (255, 255, 255)
(41.26, 16.24), (255, 255, 255)
(40.81, 4.5), (255, 255, 255)
(58.39, -5.11), (255, 255, 255)
(50.6, 26.98), (255, 255, 255)
(57.35, 8.55), (255, 255, 255)
(40.0, 19.43), (255, 255, 255)
(37.82, 2.0), (255, 255, 255)
(37.89, 21.57), (255, 255, 255)
(41.51, 31.55), (255, 255, 255)
(58.44, 4.36), (255, 255, 255)
(46.19, 8.11), (255, 255, 255)
(40.33, 20.32), (255, 255, 255)
(37.04, 26.26), (255, 255, 255)
(59.58, 10.47), (255, 255, 255)
(37.49, 2.85), (255, 255, 255)
(56.03, 1.41), (255, 255, 255)
(55.88, 10.66), (255, 255, 255)
(41.1, 5.88), (255, 255, 255)
(43.01, -2.73), (255, 255, 255)
(54.91, 16.62), (255, 255, 255)
(45.19, -0.54), (255, 255, 255)
(34.67, 22.93), (255, 255, 255)
(35.7, 7.3), (255, 255, 255)
(56.17, 34.53), (255, 255, 255)
(52.8, 35.08), (255, 255, 255)
(56.66, -5.33), (255, 255, 255)
(40.44, 24.59), (255, 255, 255)
(46.41, -4.75), (255, 255, 255)
(54.88, 2.37), (255, 255, 255)
(48.81, 12.37), (255, 255, 255)
(47.45, 12.45), (255, 255, 255)
(49.84, 24.91), (255, 255, 255)
(49.91, 0.85), (255, 255, 255)
(43.87, 17.29), (255, 255, 255)
(57.15, 12.97), (255, 255, 255)
(58.87, -3.48), (255, 255, 255)
(54.76, 11.95), (255, 255, 255)
(52.44, 9.63), (255, 255, 255)
(49.76, 17.61), (255, 255, 255)
(41.55, 7.07), (255, 255, 255)
(52.47, 10.73), (255, 255, 255)
(50.47, 13.52), (255, 255, 255)
(55.45, 14.88), (255, 255, 255)
(39.0, 4.72), (255, 255, 255)
(36.86, 4.61), (255, 255, 255)
(41.73, 14.52), (255, 255, 255)
(37.51, 8.32), (255, 255, 255)
(50.1, 12.77), (255, 255, 255)
(37.99, 15.45), (255, 255, 255)
(35.77, 1.57), (255, 255, 255)
(46.09, 6.16), (255, 255, 255)
(54.71, 4.15), (255, 255, 255)
(33.5, 5.86), (255, 255, 255)
(40.6, 4.91), (255, 255, 255)
(46.96, 14.4), (255, 255, 255)
(38.97, 7.07), (255, 255, 255)
(42.57, 5.63), (255, 255, 255)
(53.01, 12.61), (255, 255, 255)
(52.54, -2.23), (255, 255, 255)
(58.22, -6.06), (255, 255, 255)
(46.36, -4.04), (255, 255, 255)
(40.94, 8.62), (255, 255, 255)
(56.03, 12.89), (255, 255, 255)
(49.1, 20.2), (255, 255, 255)
(39.45, 4.31), (255, 255, 255)
(47.2, 9.76), (255, 255, 255)
(47.33, -2.19), (255, 255, 255)
(35.96, 10.32), (255, 255, 255)
(41.6, -5.89), (255, 255, 255)
(51.85, 23.14), (255, 255, 255)
(40.55, 9.04), (255, 255, 255)
