(-52.44, 56.02), (255, 255, 255)
(-43.33, 35.25), (255, 255, 255)
(-31.43, 44.92), (255, 255, 255)
(-48.85, 48.09), (255, 255, 255)
(-47.85, 45.06), (255, 255, 255)
(-31.28, 44.75), (255, 255, 255)
(-51.46, 43.78), (255, 255, 255)
(-35.35, 41.4), (255, 255, 255)
(-38.9, 47.46), (255, 255, 255)
(-48.67, 34.65), (255, 255, 255)
(-40.84, 37.81), (255, 255, 255)
(-49.87, 53.54), (255, 255, 255)
(-43.43, 54.55), (255, 255, 255)
(-38.5, 37.57), (255, 255, 255)
(-34.48, 59.41), (255, 255, 255)
(-44.33, 53.46), (255, 255, 255)
(-38.91, 34.48), (255, 255, 255)
(-59.96, 58.24), (255, 255, 255)
(-47.32, 41.36), (255, 255, 255)
(-29.23, 50.08), (255, 255, 255)
(-46.16, 31.63), (255, 255, 255)
(-44.75, 58.44), (255, 255, 255)
(-54.54, 31.95), (255, 255, 255)
(-55.42, 34.89), (255, 255, 255)
(-37.01, 58.26), (255, 255, 255)
(-36.49, 40.12), (255, 255, 255)
(-33.47, 54.92), (255, 255, 255)
(-29.37, 58.47), (255, 255, 255)
(-56.54, 37.5), (255, 255, 255)
(-53.0, 41.08), (255, 255, 255)
(-45.93, 48.46), (255, 255, 255)
(-55.45, 34.04), (255, 255, 255)
(-57.74, 42.21), (255, 255, 255)
(-53.58, 31.89), (255, 255, 255)
(-33.02, 49.61), (255, 255, 255)
(-41.24, 40.0), (255, 255, 255)
(-49.01, 38.33), (255, 255, 255)
(-53.14, 43.71), (255, 255, 255)
(-41.05, 34.89), (255, 255, 255)
(-59.78, 45.13), (255, 255, 255)
(-40.14, 42.73), (255, 255, 255)
(-37.54, 47.41), (255, 255, 255)
(-47.54, 58.66), (255, 255, 255)
(-41.72, 31.49), (255, 255, 255)
(-54.33, 37.95), (255, 255, 255)
(-41.64, 53.89), (255, 255, 255)
(-47.66, 57.08), (255, 255, 255)
(-55.82, 40.5), (255, 255, 255)
(-52.75, 58.98), (255, 255, 255)
(-54.32, 59.74), (255, 255, 255)
(-45.18, 33.79), (255, 255, 255)
(-43.1, 42.76), (255, 255, 255)
(-16.87, -7.7), (255, 255, 255)
(-19.51, -7.06), (255, 255, 255)
(-31.7, -31.06), (255, 255, 255)
(-43.4, -1.0), (255, 255, 255)
(-28.29, 9.83), (255, 255, 255)
(-37.9, -21.74), (255, 255, 255)
(-11.75, -9.98), (255, 255, 255)
(-47.4, -9.66), (255, 255, 255)
(-47.99, -15.5), (255, 255, 255)
(-22.76, -19.24), (255, 255, 255)
(-44.97, -5.23), (255, 255, 255)
(-37.71, -32.87), (255, 255, 255)
(-26.13, -8.77), (255, 255, 255)
(-34.43, -21.13), (255, 255, 255)
(-9.25, -6.94), (255, 255, 255)
(-21.39, -25.44), (255, 255, 255)
(-50.12, -15.17), (255, 255, 255)
(-37.7, 7.16), (255, 255, 255)
(-37.54, -8.63), (255, 255, 255)
(-21.95, -0.67), (255, 255, 255)
(-31.59, -13.83), (255, 255, 255)
(-34.37, -9.88), (255, 255, 255)
(-44.01, -6.02), (255, 255, 255)
(-31.44, -15.92), (255, 255, 255)
(-35.9, -0.67), (255, 255, 255)
(-13.04, -20.08), (255, 255, 255)
(-21.08, -3.05), (255, 255, 255)
(-45.03, -16.3), (255, 255, 255)
(-21.16, 2.72), (255, 255, 255)
(-13.06, 3.14), (255, 255, 255)
(-44.84, -11.63), (255, 255, 255)
(-34.75, -28.07), (255, 255, 255)
(-25.68, -2.73), (255, 255, 255)
(-10.47, -2.96), (255, 255, 255)
(-19.1, -3.14), (255, 255, 255)
(-43.89, -20.1), (255, 255, 255)
(-41.33, -1.71), (255, 255, 255)
(-15.51, -31.54), (255, 255, 255)
(-45.53, -23.41), (255, 255, 255)
(-47.57, -8.61), (255, 255, 255)
(-33.99, -12.24), (255, 255, 255)
(-16.24, -6.94), (255, 255, 255)
(-41.02, 5.13), (255, 255, 255)
(-35.59, 8.29), (255, 255, 255)
(-45.45, -27.29), (255, 255, 255)
(-43.13, -30.02), (255, 255, 255)
(-23.32, -20.28), (255, 255, 255)
(-20.8, -31.81), (255, 255, 255)
(-8.02, -5.59), (255, 255, 255)
(-41.02, -6.03), (255, 255, 255)
(-16.4, 0.23), (255, 255, 255)
(-15.63, 0.11), (255, 255, 255)
(-49.4, -11.67), (255, 255, 255)
(-25.09, 5.38), (255, 255, 255)
(-39.91, -23.18), (255, 255, 255)
(-6.98, -10.1), (255, 255, 255)
(-47.67, -10.97), (255, 255, 255)
(-11.42, -6.12), (255, 255, 255)
(-34.52, -15.18), (255, 255, 255)
(-14.1, -16.7), (255, 255, 255)
(-34.29, -13.78), (255, 255, 255)
(-33.03, -19.8), (255, 255, 255)
(-33.28, -23.65), (255, 255, 255)
(-48.32, -17.2), (255, 255, 255)
(-33.94, 5.81), (255, 255, 255)
(-16.22, -2.88), (255, 255, 255)
(-30.85, 9.97), (255, 255, 255)
(-13.68, -10.7), (255, 255, 255)
(-15.78, -0.8), (255, 255, 255)
(-25.07, 7.76), (255, 255, 255)
(-46.98, -12.9), (255, 255, 255)
(-40.59, -21.22), (255, 255, 255)
(-43.02, -15.67), (255, 255, 255)
(-20.08, -16.43), (255, 255, 255)
(-16.7, -20.96), (255, 255, 255)
(-12.5, -8.91), (255, 255, 255)
(-27.94, 5.79), (255, 255, 255)
(-42.93, 2.93), (255, 255, 255)
(-27.22, -3.66), (255, 255, 255)
(-26.76, 1.09), (255, 255, 255)
(-22.71, -16.8), (255, 255, 255)
(-38.83, -17.57), (255, 255, 255)
(-19.68, -11.54), (255, 255, 255)
(-30.45, -15.15), (255, 255, 255)
(-22.01, -10.88), (255, 255, 255)
(-44.14, -2.0), (255, 255, 255)
(-13.94, -3.78), (255, 255, 255)
(-36.54, 6.87), (255, 255, 255)
(-13.19, -28.84), (255, 255, 255)
(-44.69, -25.18), (255, 255, 255)
(-28.98, -22.67), (255, 255, 255)
(-13.27, -8.07), (255, 255, 255)
(-18.85, -31.61), (255, 255, 255)
(-18.11, -28.26), (255, 255, 255)
(-14.38, -12.47), (255, 255, 255)
(-13.39, -4.07), (255, 255, 255)
(-19.37, -5.66), (255, 255, 255)
(-44.5, -22.77), (255, 255, 255)
(-14.64, -23.61), (255, 255, 255)
(-15.21, -25.69), (255, 255, 255)
(-20.06, -11.06), (255, 255, 255)
(-9.15, -17.51), (255, 255, 255)
(-43.76, 3.13), (255, 255, 255)
(-29.08, -27.06), (255, 255, 255)
(-38.03, -33.42), (255, 255, 255)
(-32.03, -18.53), (255, 255, 255)
(-44.39, -15.19), (255, 255, 255)
(-20.71, -29.11), (255, 255, 255)
(-30.75, -0.04), (255, 255, 255)
(-27.01, -6.6), (255, 255, 255)
(-7.55, -15.45), (255, 255, 255)
(-12.27, -28.26), (255, 255, 255)
(-15.41, 1.98), (255, 255, 255)
(-14.15, -15.99), (255, 255, 255)
(-40.47, -18.43), (255, 255, 255)
(-36.73, 8.54), (255, 255, 255)
(-22.55, -24.34), (255, 255, 255)
(-45.0, 2.03), (255, 255, 255)
(-39.75, 2.7), (255, 255, 255)
(-31.13, -12.34), (255, 255, 255)
(26.52, 42.48), (255, 255, 255)
(26.63, 31.71), (255, 255, 255)
(16.84, 21.28), (255, 255, 255)
(36.6, 26.04), (255, 255, 255)
(7.08, 42.47), (255, 255, 255)
(23.68, 58.42), (255, 255, 255)
(31.89, 21.31), (255, 255, 255)
(16.58, 19.59), (255, 255, 255)
(-0.66, 51.71), (255, 255, 255)
(24.86, 39.14), (255, 255, 255)
(26.22, 37.96), (255, 255, 255)
(1.08, 32.79), (255, 255, 255)
(19.78, 17.99), (255, 255, 255)
(20.92, 50.22), (255, 255, 255)
(32.63, 42.41), (255, 255, 255)
(4.5, 37.81), (255, 255, 255)
(29.91, 32.6), (255, 255, 255)
(21.85, 55.67), (255, 255, 255)
(32.7, 25.28), (255, 255, 255)
(31.42, 40.42), (255, 255, 255)
(-3.44, 28.51), (255, 255, 255)
(10.36, 49.27), (255, 255, 255)
(24.81, 44.64), (255, 255, 255)
(27.08, 49.65), (255, 255, 255)
(36.4, 24.47), (255, 255, 255)
(0.06, 46.48), (255, 255, 255)
(-0.24, 30.86), (255, 255, 255)
(13.8, 38.36), (255, 255, 255)
(14.66, 54.0), (255, 255, 255)
(21.37, 55.43), (255, 255, 255)
(17.7, 18.57), (255, 255, 255)
(14.62, 31.63), (255, 255, 255)
(3.25, 45.41), (255, 255, 255)
(26.92, 43.62), (255, 255, 255)
(15.96, 14.98), (255, 255, 255)
(8.03, 35.02), (255, 255, 255)
(32.93, 34.66), (255, 255, 255)
(31.73, 23.83), (255, 255, 255)
(18.69, 15.43), (255, 255, 255)
(13.13, 33.21), (255, 255, 255)
(14.11, 23.52), (255, 255, 255)
(26.16, 35.41), (255, 255, 255)
(11.7, 32.45), (255, 255, 255)
(34.52, 48.37), (255, 255, 255)
(13.05, 45.22), (255, 255, 255)
(37.43, 26.2), (255, 255, 255)
(5.11, 53.7), (255, 255, 255)
(19.67, 56.51), (255, 255, 255)
(4.04, 34.12), (255, 255, 255)
(34.25, 23.7), (255, 255, 255)
(7.37, 42.52), (255, 255, 255)
(10.86, 40.26), (255, 255, 255)
(28.7, 21.71), (255, 255, 255)
(4.65, 39.19), (255, 255, 255)
(19.87, 27.98), (255, 255, 255)
(18.12, 39.23), (255, 255, 255)
(30.42, 53.97), (255, 255, 255)
(6.65, 38.49), (255, 255, 255)
(31.33, 39.92), (255, 255, 255)
(-2.26, 30.24), (255, 255, 255)
(12.22, 21.95), (255, 255, 255)
(17.89, 59.79), (255, 255, 255)
(24.15, 34.9), (255, 255, 255)
(28.99, 27.17), (255, 255, 255)
(27.39, 21.92), (255, 255, 255)
(-2.36, 31.9), (255, 255, 255)
(16.69, 48.84), (255, 255, 255)
(10.74, 30.47), (255, 255, 255)
(29.73, 45.21), (255, 255, 255)
(7.48, 24.8), (255, 255, 255)
(34.93, 27.52), (255, 255, 255)
(15.15, 37.44), (255, 255, 255)
(3.4, 38.88), (255, 255, 255)
(7.25, 48.91), (255, 255, 255)
(25.29, 28.15), (255, 255, 255)
(20.52, 21.81), (255, 255, 255)
(34.3, 40.06), (255, 255, 255)
(17.55, 53.68), (255, 255, 255)
(9.69, 37.42), (255, 255, 255)
(29.96, 44.97), (255, 255, 255)
(17.34, 43.25), (255, 255, 255)
(15.7, 32.77), (255, 255, 255)
(25.06, 28.22), (255, 255, 255)
(17.67, 43.57), (255, 255, 255)
(24.06, 58.25), (255, 255, 255)
(20.05, 51.62), (255, 255, 255)
(1.57, 37.56), (255, 255, 255)
(12.71, 37.76), (255, 255, 255)
(6.38, 51.97), (255, 255, 255)
(25.0, 33.88), (255, 255, 255)
(17.45, 36.59), (255, 255, 255)
(21.31, 56.0), (255, 255, 255)
(26.26, 15.67), (255, 255, 255)
(36.13, 34.6), (255, 255, 255)
(4.72, 38.98), (255, 255, 255)
(-0.68, 35.27), (255, 255, 255)
(10.79, 46.42), (255, 255, 255)
(12.18, 53.23), (255, 255, 255)
(20.15, 55.92), (255, 255, 255)
(-2.22, 39.24), (255, 255, 255)
(16.3, 41.13), (255, 255, 255)
(24.49, 18.12), (255, 255, 255)
(2.41, 40.16), (255, 255, 255)
(8.8, 47.67), (255, 255, 255)
(33.82, 49.07), (255, 255, 255)
(35.09, 24.17), (255, 255, 255)
(24.21, 57.99), (255, 255, 255)
(8.33, 41.62), (255, 255, 255)
(21.77, 28.02), (255, 255, 255)
(15.41, 57.31), (255, 255, 255)
(37.85, 43.22), (255, 255, 255)
(18.62, 35.15), (255, 255, 255)
(16.26, 24.28), (255, 255, 255)
(12.45, 19.28), (255, 255, 255)
(13.94, 40.61), (255, 255, 255)
(15.52, 38.13), (255, 255, 255)
(6.62, 42.17), (255, 255, 255)
(32.37, 26.12), (255, 255, 255)
(12.05, 35.35), (255, 255, 255)
(1.73, 50.84), (255, 255, 255)
